month,borough,day_type,trip_type,route_id,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2016-12,Queens,2,LCL/LTD,Q35,229,235,0.974468085
2016-12,Queens,2,LCL/LTD,Q36,145,150,0.966666667
2016-12,Queens,2,LCL/LTD,Q37,149,150,0.993333333
2016-12,Queens,2,LCL/LTD,Q38,98,100,0.98
2016-12,Queens,2,LCL/LTD,Q39,73,75,0.973333333
2016-12,Queens,2,LCL/LTD,Q4,232,225,1.031111111
2016-12,Queens,2,LCL/LTD,Q40,145,150,0.966666667
2016-12,Queens,2,LCL/LTD,Q41,133,135,0.985185185
2016-12,Queens,2,LCL/LTD,Q43,224,231,0.96969697
2016-12,Queens,2,LCL/LTD,Q46,374,382,0.979057592
2016-12,Queens,2,LCL/LTD,Q47,96,95,1.010526316
2016-12,Queens,2,LCL/LTD,Q48,138,135,1.022222222
2016-12,Queens,2,LCL/LTD,Q49,224,225,0.995555556
2016-12,Queens,2,LCL/LTD,Q5,271,287,0.944250871
2016-12,Queens,2,LCL/LTD,Q50,97,100,0.97
2016-12,Queens,2,LCL/LTD,Q52,143,140,1.021428571
2016-12,Queens,2,LCL/LTD,Q53,213,230,0.926086957
2016-12,Queens,2,LCL/LTD,Q54,165,170,0.970588235
2016-12,Queens,2,LCL/LTD,Q55,185,185,1
2016-12,Queens,2,LCL/LTD,Q56,180,180,1
2016-12,Queens,2,LCL/LTD,Q58,571,573,0.996509599
2016-12,Queens,2,LCL/LTD,Q59,173,185,0.935135135
2016-12,Queens,2,LCL/LTD,Q6,210,215,0.976744186
2016-12,Queens,2,LCL/LTD,Q60,211,220,0.959090909
2016-12,Queens,2,LCL/LTD,Q64,225,230,0.97826087
2016-12,Queens,2,LCL/LTD,Q65,200,210,0.952380952
2016-12,Queens,2,LCL/LTD,Q66,243,250,0.972
2016-12,Queens,2,LCL/LTD,Q67,40,40,1
2016-12,Queens,2,LCL/LTD,Q69,159,165,0.963636364
2016-12,Queens,2,LCL/LTD,Q7,117,123,0.951219512
2016-12,Queens,2,LCL/LTD,Q72,119,120,0.991666667
2016-12,Queens,2,LCL/LTD,Q76,91,96,0.947916667
2016-12,Queens,2,LCL/LTD,Q77,107,110,0.972727273
2016-12,Queens,2,LCL/LTD,Q8,209,210,0.995238095
2016-12,Queens,2,LCL/LTD,Q83,259,257,1.007782101
2016-12,Queens,2,LCL/LTD,Q84,145,145,1
2016-12,Queens,2,LCL/LTD,Q85,266,265,1.003773585
2016-12,Queens,2,LCL/LTD,Q88,175,187,0.935828877
2016-12,Queens,2,LCL/LTD,Q9,162,160,1.0125
2016-12,Queens,1,SBS,SBS44,907,938,0.966950959
2016-12,Queens,1,SBS,SBS70,675,693,0.974025974
2016-12,Queens,2,SBS,SBS44,357,365,0.978082192
2016-12,Queens,2,SBS,SBS70,285,283,1.007067138
2016-12,Staten Island,1,EXP,X1,971,1008,0.963293651
2016-12,Staten Island,1,EXP,X10,202,200,1.01
2016-12,Staten Island,1,EXP,X10B,367,374,0.981283422
2016-12,Staten Island,1,EXP,X11,440,462,0.952380952
2016-12,Staten Island,1,EXP,X12,621,609,1.019704433
2016-12,Staten Island,1,EXP,X14,491,502,0.978087649
2016-12,Staten Island,1,EXP,X15,502,504,0.996031746
2016-12,Staten Island,1,EXP,X17,59,55,1.072727273
2016-12,Staten Island,1,EXP,X17A,757,777,0.974259974
2016-12,Staten Island,1,EXP,X17J,948,1008,0.94047619
2016-12,Staten Island,1,EXP,X19,476,504,0.944444444
2016-12,Staten Island,1,EXP,X2,695,735,0.945578231
2016-12,Staten Island,1,EXP,X21,265,273,0.970695971
2016-12,Staten Island,1,EXP,X22,722,756,0.955026455
2016-12,Staten Island,1,EXP,X22A,166,168,0.988095238
2016-12,Staten Island,1,EXP,X3,360,357,1.008403361
2016-12,Staten Island,1,EXP,X30,441,462,0.954545455
2016-12,Staten Island,1,EXP,X31,374,399,0.937343358
2016-12,Staten Island,1,EXP,X4,427,441,0.968253968
2016-12,Staten Island,1,EXP,X42,249,252,0.988095238
2016-12,Staten Island,1,EXP,X5,808,840,0.961904762
2016-12,Staten Island,1,EXP,X7,785,798,0.983709273
2016-12,Staten Island,1,EXP,X8,468,483,0.968944099
2016-12,Staten Island,1,EXP,X9,501,525,0.954285714
2016-12,Staten Island,2,EXP,X1,178,185,0.962162162
2016-12,Staten Island,2,EXP,X10,54,54,1
2016-12,Staten Island,2,EXP,X17,111,111,1
2016-12,Staten Island,1,LCL/LTD,S40,443,462,0.958874459
2016-12,Staten Island,1,LCL/LTD,S42,318,336,0.946428571
2016-12,Staten Island,1,LCL/LTD,S44,403,462,0.872294372
2016-12,Staten Island,1,LCL/LTD,S46,483,504,0.958333333
2016-12,Staten Island,1,LCL/LTD,S48,517,546,0.946886447
2016-12,Staten Island,1,LCL/LTD,S51,525,546,0.961538462
2016-12,Staten Island,1,LCL/LTD,S52,431,462,0.932900433
2016-12,Staten Island,1,LCL/LTD,S53,831,840,0.989285714
2016-12,Staten Island,1,LCL/LTD,S54,353,357,0.988795518
2016-12,Staten Island,1,LCL/LTD,S55,199,210,0.947619048
2016-12,Staten Island,1,LCL/LTD,S56,200,210,0.952380952
2016-12,Staten Island,1,LCL/LTD,S57,315,334,0.943113772
2016-12,Staten Island,1,LCL/LTD,S59,398,399,0.997493734
2016-12,Staten Island,1,LCL/LTD,S61,393,399,0.984962406
2016-12,Staten Island,1,LCL/LTD,S62,391,399,0.979949875
2016-12,Staten Island,1,LCL/LTD,S66,343,357,0.960784314
2016-12,Staten Island,1,LCL/LTD,S74,493,525,0.939047619
2016-12,Staten Island,1,LCL/LTD,S76,540,567,0.952380952
2016-12,Staten Island,1,LCL/LTD,S78,560,588,0.952380952
2016-12,Staten Island,1,LCL/LTD,S81,158,160,0.9875
2016-12,Staten Island,1,LCL/LTD,S84,124,126,0.984126984
2016-12,Staten Island,1,LCL/LTD,S86,81,84,0.964285714
2016-12,Staten Island,1,LCL/LTD,S89,367,378,0.970899471
2016-12,Staten Island,1,LCL/LTD,S90,447,441,1.013605442
2016-12,Staten Island,1,LCL/LTD,S91,430,420,1.023809524
2016-12,Staten Island,1,LCL/LTD,S92,322,310,1.038709677
2016-12,Staten Island,1,LCL/LTD,S93,608,630,0.965079365
2016-12,Staten Island,1,LCL/LTD,S94,357,357,1
2016-12,Staten Island,1,LCL/LTD,S96,477,483,0.98757764
2016-12,Staten Island,1,LCL/LTD,S98,522,567,0.920634921
2016-12,Staten Island,2,LCL/LTD,S40,158,163,0.969325153
2016-12,Staten Island,2,LCL/LTD,S44,171,175,0.977142857
2016-12,Staten Island,2,LCL/LTD,S46,171,180,0.95
2016-12,Staten Island,2,LCL/LTD,S48,185,185,1
2016-12,Staten Island,2,LCL/LTD,S51,109,110,0.990909091
2016-12,Staten Island,2,LCL/LTD,S52,96,105,0.914285714
2016-12,Staten Island,2,LCL/LTD,S53,279,290,0.962068966
2016-12,Staten Island,2,LCL/LTD,S57,102,100,1.02
2016-12,Staten Island,2,LCL/LTD,S59,139,140,0.992857143
2016-12,Staten Island,2,LCL/LTD,S61,138,135,1.022222222
2016-12,Staten Island,2,LCL/LTD,S62,112,115,0.973913043
2016-12,Staten Island,2,LCL/LTD,S74,179,180,0.994444444
2016-12,Staten Island,2,LCL/LTD,S76,95,100,0.95
2016-12,Staten Island,2,LCL/LTD,S78,155,165,0.939393939
2016-12,Staten Island,1,SBS,SBS79,995,987,1.00810537
2016-12,Staten Island,2,SBS,SBS79,281,290,0.968965517
2017-01,Bronx,1,EXP,BXM1,537,540,0.994444444
2017-01,Bronx,1,EXP,BXM10,525,520,1.009615385
2017-01,Bronx,1,EXP,BXM11,489,480,1.01875
2017-01,Bronx,1,EXP,BXM18,208,190,1.094736842
2017-01,Bronx,1,EXP,BXM2,320,300,1.066666667
2017-01,Bronx,1,EXP,BXM3,346,340,1.017647059
2017-01,Bronx,1,EXP,BXM4,179,180,0.994444444
2017-01,Bronx,1,EXP,BXM6,277,280,0.989285714
2017-01,Bronx,1,EXP,BXM7,901,900,1.001111111
2017-01,Bronx,1,EXP,BXM8,641,660,0.971212121
2017-01,Bronx,1,EXP,BXM9,722,700,1.031428571
2017-01,Bronx,2,EXP,BXM1,67,67,1
2017-01,Bronx,2,EXP,BXM10,80,80,1
2017-01,Bronx,2,EXP,BXM11,72,74,0.972972973
2017-01,Bronx,2,EXP,BXM18,5,5,1
2017-01,Bronx,2,EXP,BXM2,75,81,0.925925926
2017-01,Bronx,2,EXP,BXM3,43,42,1.023809524
2017-01,Bronx,2,EXP,BXM4,44,41,1.073170732
2017-01,Bronx,2,EXP,BXM6,49,49,1
2017-01,Bronx,2,EXP,BXM7,127,122,1.040983607
2017-01,Bronx,2,EXP,BXM8,68,69,0.985507246
2017-01,Bronx,2,EXP,BXM9,78,76,1.026315789
2017-01,Bronx,1,LCL/LTD,BX1,908,913,0.994523549
2017-01,Bronx,1,LCL/LTD,BX10,828,840,0.985714286
2017-01,Bronx,1,LCL/LTD,BX11,1060,1080,0.981481481
2017-01,Bronx,1,LCL/LTD,BX12,709,720,0.984722222
2017-01,Bronx,1,LCL/LTD,BX13,1135,1140,0.995614035
2017-01,Bronx,1,LCL/LTD,BX15,1474,1580,0.932911392
2017-01,Bronx,1,LCL/LTD,BX16,739,740,0.998648649
2017-01,Bronx,1,LCL/LTD,BX17,845,840,1.005952381
2017-01,Bronx,1,LCL/LTD,BX18,382,400,0.955
2017-01,Bronx,1,LCL/LTD,BX19,901,920,0.979347826
2017-01,Bronx,1,LCL/LTD,BX2,768,760,1.010526316
2017-01,Bronx,1,LCL/LTD,BX20,281,280,1.003571429
2017-01,Bronx,1,LCL/LTD,BX21,850,900,0.944444444
2017-01,Bronx,1,LCL/LTD,BX22,803,820,0.979268293
2017-01,Bronx,1,LCL/LTD,BX23,875,860,1.01744186
2017-01,Bronx,1,LCL/LTD,BX24,201,201,1
2017-01,Bronx,1,LCL/LTD,BX26,735,740,0.993243243
2017-01,Bronx,1,LCL/LTD,BX27,1071,1080,0.991666667
2017-01,Bronx,1,LCL/LTD,BX28,532,540,0.985185185
2017-01,Bronx,1,LCL/LTD,BX29,394,400,0.985
2017-01,Bronx,1,LCL/LTD,BX3,940,940,1
2017-01,Bronx,1,LCL/LTD,BX30,875,860,1.01744186
2017-01,Bronx,1,LCL/LTD,BX31,700,700,1
2017-01,Bronx,1,LCL/LTD,BX32,553,560,0.9875
2017-01,Bronx,1,LCL/LTD,BX33,367,360,1.019444444
2017-01,Bronx,1,LCL/LTD,BX34,432,440,0.981818182
2017-01,Bronx,1,LCL/LTD,BX35,1176,1200,0.98
2017-01,Bronx,1,LCL/LTD,BX36,1612,1620,0.995061728
2017-01,Bronx,1,LCL/LTD,BX38,523,520,1.005769231
2017-01,Bronx,1,LCL/LTD,BX39,806,800,1.0075
2017-01,Bronx,1,LCL/LTD,BX4,380,380,1
2017-01,Bronx,1,LCL/LTD,BX40,402,420,0.957142857
2017-01,Bronx,1,LCL/LTD,BX41,533,520,1.025
2017-01,Bronx,1,LCL/LTD,BX42,434,440,0.986363636
2017-01,Bronx,1,LCL/LTD,BX46,194,200,0.97
2017-01,Bronx,1,LCL/LTD,BX4A,402,420,0.957142857
2017-01,Bronx,1,LCL/LTD,BX5,711,740,0.960810811
2017-01,Bronx,1,LCL/LTD,BX6,1276,1300,0.981538462
2017-01,Bronx,1,LCL/LTD,BX7,850,880,0.965909091
2017-01,Bronx,1,LCL/LTD,BX8,554,580,0.955172414
2017-01,Bronx,1,LCL/LTD,BX9,1101,1140,0.965789474
2017-01,Bronx,2,LCL/LTD,BX1,218,220,0.990909091
2017-01,Bronx,2,LCL/LTD,BX10,227,226,1.004424779
2017-01,Bronx,2,LCL/LTD,BX11,293,295,0.993220339
2017-01,Bronx,2,LCL/LTD,BX12,271,269,1.007434944
2017-01,Bronx,2,LCL/LTD,BX13,344,341,1.008797654
2017-01,Bronx,2,LCL/LTD,BX15,412,413,0.997578692
2017-01,Bronx,2,LCL/LTD,BX16,159,159,1
2017-01,Bronx,2,LCL/LTD,BX17,251,252,0.996031746
2017-01,Bronx,2,LCL/LTD,BX18,104,108,0.962962963
2017-01,Bronx,2,LCL/LTD,BX19,353,361,0.977839335
2017-01,Bronx,2,LCL/LTD,BX2,218,217,1.004608295
2017-01,Bronx,2,LCL/LTD,BX20,14,14,1
2017-01,Bronx,2,LCL/LTD,BX21,237,243,0.975308642
2017-01,Bronx,2,LCL/LTD,BX22,258,276,0.934782609
2017-01,Bronx,2,LCL/LTD,BX23,143,143,1
2017-01,Bronx,2,LCL/LTD,BX24,110,110,1
2017-01,Bronx,2,LCL/LTD,BX26,197,201,0.980099502
2017-01,Bronx,2,LCL/LTD,BX27,247,246,1.004065041
2017-01,Bronx,2,LCL/LTD,BX28,168,167,1.005988024
2017-01,Bronx,2,LCL/LTD,BX29,145,148,0.97972973
2017-01,Bronx,2,LCL/LTD,BX3,373,371,1.005390836
2017-01,Bronx,2,LCL/LTD,BX30,192,192,1
2017-01,Bronx,2,LCL/LTD,BX31,177,172,1.029069767
2017-01,Bronx,2,LCL/LTD,BX32,116,115,1.008695652
2017-01,Bronx,2,LCL/LTD,BX33,113,110,1.027272727
2017-01,Bronx,2,LCL/LTD,BX34,155,150,1.033333333
2017-01,Bronx,2,LCL/LTD,BX35,350,352,0.994318182
2017-01,Bronx,2,LCL/LTD,BX36,464,465,0.997849462
2017-01,Bronx,2,LCL/LTD,BX38,149,155,0.961290323
2017-01,Bronx,2,LCL/LTD,BX39,249,259,0.961389961
2017-01,Bronx,2,LCL/LTD,BX4,143,146,0.979452055
2017-01,Bronx,2,LCL/LTD,BX40,144,137,1.051094891
2017-01,Bronx,2,LCL/LTD,BX41,258,254,1.015748031
2017-01,Bronx,2,LCL/LTD,BX42,151,155,0.974193548
2017-01,Bronx,2,LCL/LTD,BX46,80,80,1
2017-01,Bronx,2,LCL/LTD,BX4A,125,126,0.992063492
2017-01,Bronx,2,LCL/LTD,BX5,261,265,0.98490566
2017-01,Bronx,2,LCL/LTD,BX6,370,362,1.022099448
2017-01,Bronx,2,LCL/LTD,BX7,293,292,1.003424658
2017-01,Bronx,2,LCL/LTD,BX8,126,124,1.016129032
2017-01,Bronx,2,LCL/LTD,BX9,399,390,1.023076923
2017-01,Bronx,1,SBS,SBS12,1289,1300,0.991538462
2017-01,Bronx,1,SBS,SBS41,764,800,0.955
2017-01,Bronx,2,SBS,SBS12,454,460,0.986956522
2017-01,Bronx,2,SBS,SBS41,281,290,0.968965517
2017-01,Brooklyn,1,EXP,BM1,608,600,1.013333333
2017-01,Brooklyn,1,EXP,BM2,456,460,0.991304348
2017-01,Brooklyn,1,EXP,BM3,396,420,0.942857143
2017-01,Brooklyn,1,EXP,BM4,400,400,1
2017-01,Brooklyn,1,EXP,BM5,256,258,0.992248062
2017-01,Brooklyn,1,EXP,X27,644,680,0.947058824
2017-01,Brooklyn,1,EXP,X28,652,660,0.987878788
2017-01,Brooklyn,1,EXP,X37,567,580,0.977586207
2017-01,Brooklyn,1,EXP,X38,511,520,0.982692308
2017-01,Brooklyn,2,EXP,BM1,21,19,1.105263158
2017-01,Brooklyn,2,EXP,BM2,21,21,1
2017-01,Brooklyn,2,EXP,BM3,21,18,1.166666667
2017-01,Brooklyn,2,EXP,BM4,23,23,1
2017-01,Brooklyn,2,EXP,BM5,24,24,1
2017-01,Brooklyn,2,EXP,X27,105,108,0.972222222
2017-01,Brooklyn,2,EXP,X28,107,108,0.990740741
2017-01,Brooklyn,2,EXP,X37,24,24,1
2017-01,Brooklyn,2,EXP,X38,21,21,1
2017-01,Brooklyn,1,LCL/LTD,B1,1626,1720,0.945348837
2017-01,Brooklyn,1,LCL/LTD,B100,1010,1060,0.952830189
2017-01,Brooklyn,1,LCL/LTD,B103,1587,1680,0.944642857
2017-01,Brooklyn,1,LCL/LTD,B11,756,780,0.969230769
2017-01,Brooklyn,1,LCL/LTD,B12,1005,1040,0.966346154
2017-01,Brooklyn,1,LCL/LTD,B13,489,500,0.978
2017-01,Brooklyn,1,LCL/LTD,B14,499,500,0.998
2017-01,Brooklyn,1,LCL/LTD,B15,895,900,0.994444444
2017-01,Brooklyn,1,LCL/LTD,B16,633,660,0.959090909
2017-01,Brooklyn,1,LCL/LTD,B17,1071,1120,0.95625
2017-01,Brooklyn,1,LCL/LTD,B2,474,480,0.9875
2017-01,Brooklyn,1,LCL/LTD,B20,618,660,0.936363636
2017-01,Brooklyn,1,LCL/LTD,B24,297,300,0.99
2017-01,Brooklyn,1,LCL/LTD,B25,658,680,0.967647059
2017-01,Brooklyn,1,LCL/LTD,B26,799,820,0.974390244
2017-01,Brooklyn,1,LCL/LTD,B3,474,479,0.989561587
2017-01,Brooklyn,1,LCL/LTD,B31,509,560,0.908928571
2017-01,Brooklyn,1,LCL/LTD,B32,201,200,1.005
2017-01,Brooklyn,1,LCL/LTD,B35,1740,1820,0.956043956
2017-01,Brooklyn,1,LCL/LTD,B36,1066,1080,0.987037037
2017-01,Brooklyn,1,LCL/LTD,B37,301,300,1.003333333
2017-01,Brooklyn,1,LCL/LTD,B38,1553,1580,0.982911392
2017-01,Brooklyn,1,LCL/LTD,B4,396,400,0.99
2017-01,Brooklyn,1,LCL/LTD,B41,1790,1820,0.983516484
2017-01,Brooklyn,1,LCL/LTD,B43,593,620,0.956451613
2017-01,Brooklyn,1,LCL/LTD,B44,760,780,0.974358974
2017-01,Brooklyn,1,LCL/LTD,B45,528,560,0.942857143
2017-01,Brooklyn,1,LCL/LTD,B46,1343,1400,0.959285714
2017-01,Brooklyn,1,LCL/LTD,B47,589,620,0.95
2017-01,Brooklyn,1,LCL/LTD,B48,380,400,0.95
2017-01,Brooklyn,1,LCL/LTD,B49,806,820,0.982926829
2017-01,Brooklyn,1,LCL/LTD,B52,924,940,0.982978723
2017-01,Brooklyn,1,LCL/LTD,B54,729,760,0.959210526
2017-01,Brooklyn,1,LCL/LTD,B57,427,440,0.970454545
2017-01,Brooklyn,1,LCL/LTD,B6,1865,1900,0.981578947
2017-01,Brooklyn,1,LCL/LTD,B60,657,660,0.995454545
2017-01,Brooklyn,1,LCL/LTD,B61,660,680,0.970588235
2017-01,Brooklyn,1,LCL/LTD,B62,419,440,0.952272727
2017-01,Brooklyn,1,LCL/LTD,B63,594,580,1.024137931
2017-01,Brooklyn,1,LCL/LTD,B64,442,440,1.004545455
2017-01,Brooklyn,1,LCL/LTD,B65,463,500,0.926
2017-01,Brooklyn,1,LCL/LTD,B67,423,420,1.007142857
2017-01,Brooklyn,1,LCL/LTD,B68,726,740,0.981081081
2017-01,Brooklyn,1,LCL/LTD,B69,408,420,0.971428571
2017-01,Brooklyn,1,LCL/LTD,B7,445,460,0.967391304
2017-01,Brooklyn,1,LCL/LTD,B70,425,440,0.965909091
2017-01,Brooklyn,1,LCL/LTD,B74,740,740,1
2017-01,Brooklyn,1,LCL/LTD,B8,953,960,0.992708333
2017-01,Brooklyn,1,LCL/LTD,B82,1337,1340,0.997761194
2017-01,Brooklyn,1,LCL/LTD,B83,812,840,0.966666667
2017-01,Brooklyn,1,LCL/LTD,B84,200,200,1
2017-01,Brooklyn,1,LCL/LTD,B9,769,760,1.011842105
2017-01,Brooklyn,2,LCL/LTD,B1,307,315,0.974603175
2017-01,Brooklyn,2,LCL/LTD,B100,145,146,0.993150685
2017-01,Brooklyn,2,LCL/LTD,B103,340,335,1.014925373
2017-01,Brooklyn,2,LCL/LTD,B11,237,231,1.025974026
2017-01,Brooklyn,2,LCL/LTD,B12,374,379,0.986807388
2017-01,Brooklyn,2,LCL/LTD,B13,134,132,1.015151515
2017-01,Brooklyn,2,LCL/LTD,B14,177,172,1.029069767
2017-01,Brooklyn,2,LCL/LTD,B15,382,386,0.989637306
2017-01,Brooklyn,2,LCL/LTD,B16,159,163,0.975460123
2017-01,Brooklyn,2,LCL/LTD,B17,290,296,0.97972973
2017-01,Brooklyn,2,LCL/LTD,B2,163,172,0.947674419
2017-01,Brooklyn,2,LCL/LTD,B20,180,185,0.972972973
2017-01,Brooklyn,2,LCL/LTD,B24,116,115,1.008695652
2017-01,Brooklyn,2,LCL/LTD,B25,263,268,0.981343284
2017-01,Brooklyn,2,LCL/LTD,B26,288,290,0.993103448
2017-01,Brooklyn,2,LCL/LTD,B3,226,227,0.995594714
2017-01,Brooklyn,2,LCL/LTD,B31,168,169,0.99408284
2017-01,Brooklyn,2,LCL/LTD,B32,107,110,0.972727273
2017-01,Brooklyn,2,LCL/LTD,B35,615,614,1.001628664
2017-01,Brooklyn,2,LCL/LTD,B36,241,240,1.004166667
2017-01,Brooklyn,2,LCL/LTD,B37,113,115,0.982608696
2017-01,Brooklyn,2,LCL/LTD,B38,443,448,0.988839286
2017-01,Brooklyn,2,LCL/LTD,B4,154,158,0.974683544
2017-01,Brooklyn,2,LCL/LTD,B41,641,657,0.97564688
2017-01,Brooklyn,2,LCL/LTD,B43,182,191,0.952879581
2017-01,Brooklyn,2,LCL/LTD,B44,344,341,1.008797654
2017-01,Brooklyn,2,LCL/LTD,B45,212,205,1.034146341
2017-01,Brooklyn,2,LCL/LTD,B46,450,464,0.969827586
2017-01,Brooklyn,2,LCL/LTD,B47,192,197,0.974619289
2017-01,Brooklyn,2,LCL/LTD,B48,154,154,1
2017-01,Brooklyn,2,LCL/LTD,B49,200,196,1.020408163
2017-01,Brooklyn,2,LCL/LTD,B52,286,288,0.993055556
2017-01,Brooklyn,2,LCL/LTD,B54,213,222,0.959459459
2017-01,Brooklyn,2,LCL/LTD,B57,180,180,1
2017-01,Brooklyn,2,LCL/LTD,B6,525,534,0.983146067
2017-01,Brooklyn,2,LCL/LTD,B60,179,181,0.988950276
2017-01,Brooklyn,2,LCL/LTD,B61,226,233,0.969957082
2017-01,Brooklyn,2,LCL/LTD,B62,194,200,0.97
2017-01,Brooklyn,2,LCL/LTD,B63,226,227,0.995594714
2017-01,Brooklyn,2,LCL/LTD,B64,214,212,1.009433962
2017-01,Brooklyn,2,LCL/LTD,B65,150,156,0.961538462
2017-01,Brooklyn,2,LCL/LTD,B67,120,119,1.008403361
2017-01,Brooklyn,2,LCL/LTD,B68,310,317,0.977917981
2017-01,Brooklyn,2,LCL/LTD,B69,107,108,0.990740741
2017-01,Brooklyn,2,LCL/LTD,B7,156,159,0.981132075
2017-01,Brooklyn,2,LCL/LTD,B70,149,152,0.980263158
2017-01,Brooklyn,2,LCL/LTD,B74,223,228,0.978070175
2017-01,Brooklyn,2,LCL/LTD,B8,285,286,0.996503497
2017-01,Brooklyn,2,LCL/LTD,B82,332,341,0.973607038
2017-01,Brooklyn,2,LCL/LTD,B83,240,260,0.923076923
2017-01,Brooklyn,2,LCL/LTD,B84,60,60,1
2017-01,Brooklyn,2,LCL/LTD,B9,295,297,0.993265993
2017-01,Brooklyn,1,SBS,SB44,1094,1140,0.959649123
2017-01,Brooklyn,1,SBS,SBS46,1957,2000,0.9785
2017-01,Brooklyn,2,SBS,SB44,310,320,0.96875
2017-01,Brooklyn,2,SBS,SBS46,493,496,0.993951613
2017-01,Manhattan,1,LCL/LTD,M1,969,1020,0.95
2017-01,Manhattan,1,LCL/LTD,M10,647,640,1.0109375
2017-01,Manhattan,1,LCL/LTD,M100,694,700,0.991428571
2017-01,Manhattan,1,LCL/LTD,M101,959,1000,0.959
2017-01,Manhattan,1,LCL/LTD,M102,577,600,0.961666667
2017-01,Manhattan,1,LCL/LTD,M103,485,520,0.932692308
2017-01,Manhattan,1,LCL/LTD,M104,571,580,0.984482759
2017-01,Manhattan,1,LCL/LTD,M106,399,400,0.9975
2017-01,Manhattan,1,LCL/LTD,M11,604,600,1.006666667
2017-01,Manhattan,1,LCL/LTD,M116,814,820,0.992682927
2017-01,Manhattan,1,LCL/LTD,M12,201,200,1.005
2017-01,Manhattan,1,LCL/LTD,M14A,628,640,0.98125
2017-01,Manhattan,1,LCL/LTD,M14D,1408,1420,0.991549296
2017-01,Manhattan,1,LCL/LTD,M15,640,660,0.96969697
2017-01,Manhattan,1,LCL/LTD,M2,690,724,0.953038674
2017-01,Manhattan,1,LCL/LTD,M20,324,360,0.9
2017-01,Manhattan,1,LCL/LTD,M21,343,360,0.952777778
2017-01,Manhattan,1,LCL/LTD,M22,545,580,0.939655172
2017-01,Manhattan,1,LCL/LTD,M3,526,540,0.974074074
2017-01,Manhattan,1,LCL/LTD,M31,749,760,0.985526316
2017-01,Manhattan,1,LCL/LTD,M4,992,1020,0.97254902
2017-01,Manhattan,1,LCL/LTD,M42,1241,1280,0.96953125
2017-01,Manhattan,1,LCL/LTD,M5,701,768,0.912760417
2017-01,Manhattan,1,LCL/LTD,M50,397,400,0.9925
2017-01,Manhattan,1,LCL/LTD,M55,296,320,0.925
2017-01,Manhattan,1,LCL/LTD,M57,681,680,1.001470588
2017-01,Manhattan,1,LCL/LTD,M66,1213,1300,0.933076923
2017-01,Manhattan,1,LCL/LTD,M7,712,740,0.962162162
2017-01,Manhattan,1,LCL/LTD,M72,628,640,0.98125
2017-01,Manhattan,1,LCL/LTD,M79,1137,1180,0.963559322
2017-01,Manhattan,1,LCL/LTD,M8,426,440,0.968181818
2017-01,Manhattan,1,LCL/LTD,M9,555,600,0.925
2017-01,Manhattan,1,LCL/LTD,M96,1533,1600,0.958125
2017-01,Manhattan,1,LCL/LTD,M98,523,500,1.046
2017-01,Manhattan,2,LCL/LTD,M1,253,266,0.95112782
2017-01,Manhattan,2,LCL/LTD,M10,242,244,0.991803279
2017-01,Manhattan,2,LCL/LTD,M100,243,240,1.0125
2017-01,Manhattan,2,LCL/LTD,M101,321,332,0.96686747
2017-01,Manhattan,2,LCL/LTD,M102,247,242,1.020661157
2017-01,Manhattan,2,LCL/LTD,M103,234,244,0.959016393
2017-01,Manhattan,2,LCL/LTD,M104,416,418,0.995215311
2017-01,Manhattan,2,LCL/LTD,M106,86,84,1.023809524
2017-01,Manhattan,2,LCL/LTD,M11,234,239,0.979079498
2017-01,Manhattan,2,LCL/LTD,M116,260,254,1.023622047
2017-01,Manhattan,2,LCL/LTD,M12,109,110,0.990909091
2017-01,Manhattan,2,LCL/LTD,M14A,240,239,1.0041841
2017-01,Manhattan,2,LCL/LTD,M14D,404,399,1.012531328
2017-01,Manhattan,2,LCL/LTD,M15,283,297,0.952861953
2017-01,Manhattan,2,LCL/LTD,M2,301,304,0.990131579
2017-01,Manhattan,2,LCL/LTD,M20,136,137,0.99270073
2017-01,Manhattan,2,LCL/LTD,M21,112,112,1
2017-01,Manhattan,2,LCL/LTD,M22,158,156,1.012820513
2017-01,Manhattan,2,LCL/LTD,M3,263,267,0.985018727
2017-01,Manhattan,2,LCL/LTD,M31,208,209,0.995215311
2017-01,Manhattan,2,LCL/LTD,M4,272,283,0.961130742
2017-01,Manhattan,2,LCL/LTD,M42,290,288,1.006944444
2017-01,Manhattan,2,LCL/LTD,M5,217,210,1.033333333
2017-01,Manhattan,2,LCL/LTD,M50,118,118,1
2017-01,Manhattan,2,LCL/LTD,M55,143,148,0.966216216
2017-01,Manhattan,2,LCL/LTD,M57,200,195,1.025641026
2017-01,Manhattan,2,LCL/LTD,M66,245,256,0.95703125
2017-01,Manhattan,2,LCL/LTD,M7,325,321,1.012461059
2017-01,Manhattan,2,LCL/LTD,M72,165,166,0.993975904
2017-01,Manhattan,2,LCL/LTD,M79,321,324,0.990740741
2017-01,Manhattan,2,LCL/LTD,M8,105,105,1
2017-01,Manhattan,2,LCL/LTD,M9,146,155,0.941935484
2017-01,Manhattan,2,LCL/LTD,M96,335,337,0.994065282
2017-01,Manhattan,2,LCL/LTD,M98,20,21,0.952380952
2017-01,Manhattan,1,SBS,M34,597,620,0.962903226
2017-01,Manhattan,1,SBS,M34A,611,640,0.9546875
